ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765478849.649651,99,18,25,18,14,3.5804824829101562,59.0,60.0,6.8
1765478849.8508008,99,28,34,21,46,3.580799102783203,59.5,60.0,8.398
1765478850.0517964,99,28,34,21,46,3.580799102783203,59.5,60.0,8.398
1765478850.2528565,99,28,34,21,46,3.580799102783203,59.5,60.0,8.398
1765478850.4538352,99,32,16,24,20,3.5808258056640625,58.5,60.5,8.134
1765478850.655287,99,32,16,24,20,3.5808258056640625,58.5,60.5,8.134
1765478850.8564339,99,24,30,22,21,3.5803070068359375,59.0,59.5,7.869
1765478851.0573351,99,24,30,22,21,3.5803070068359375,59.0,59.5,7.869
1765478851.2584503,99,24,30,22,21,3.5803070068359375,59.0,59.5,7.869
1765478851.4593592,99,32,30,26,53,3.580677032470703,59.5,59.5,8.24
1765478851.6606193,99,32,30,26,53,3.580677032470703,59.5,59.5,8.24
1765478851.8619988,99,19,19,22,10,3.580280303955078,59.0,59.5,7.603
1765478852.063443,99,19,19,22,10,3.580280303955078,59.0,59.5,7.603
1765478852.2647626,99,19,19,22,10,3.580280303955078,59.0,59.5,7.603
1765478852.4657805,99,23,16,17,48,3.580352783203125,59.5,59.5,7.829
1765478852.6666968,99,23,16,17,48,3.580352783203125,59.5,59.5,7.829
1765478852.868223,99,22,17,20,14,3.5807037353515625,59.0,59.5,6.948
1765478853.0693438,99,22,17,20,14,3.5807037353515625,59.0,59.5,6.948
1765478853.270419,99,22,17,20,14,3.5807037353515625,59.0,59.5,6.948
1765478853.4713485,99,46,27,24,21,3.5806655883789062,59.5,60.0,8.398
1765478853.6728911,99,46,27,24,21,3.5806655883789062,59.5,60.0,8.398
1765478853.8740637,99,30,20,36,33,3.5809555053710938,59.0,60.5,8.622
1765478854.0750115,99,30,20,36,33,3.5809555053710938,59.0,60.5,8.622
1765478854.2834644,99,30,20,36,33,3.5809555053710938,59.0,60.5,8.622
1765478854.4846005,99,14,16,24,20,3.5802993774414062,59.5,59.5,7.948
1765478854.6859698,99,14,16,24,20,3.5802993774414062,59.5,59.5,7.948
1765478854.8873932,99,32,28,32,44,3.5803298950195312,59.5,60.0,8.174
1765478855.0896215,99,32,28,32,44,3.5803298950195312,59.5,60.0,8.174
1765478855.2906468,99,32,28,32,44,3.5803298950195312,59.5,60.0,8.174
1765478855.4917936,0,36,38,49,34,3.5835113525390625,58.5,60.0,6.45
1765478855.693274,0,36,38,49,34,3.5835113525390625,58.5,60.0,6.45
1765478855.8944044,99,50,38,44,63,3.5844688415527344,59.5,60.5,9.082
1765478856.096912,99,50,38,44,63,3.5844688415527344,59.5,60.5,9.082
1765478856.2978716,99,50,38,44,63,3.5844688415527344,59.5,60.5,9.082
1765478856.498961,15,24,41,24,35,3.5833168029785156,58.5,59.5,5.787
1765478856.700337,15,24,41,24,35,3.5833168029785156,58.5,59.5,5.787
1765478856.9013872,99,28,22,31,48,3.5833473205566406,60.0,60.0,8.464
1765478857.1022825,99,28,22,31,48,3.5833473205566406,60.0,60.0,8.464
1765478857.3034985,99,28,22,31,48,3.5833473205566406,60.0,60.0,8.464
1765478857.5044892,99,26,44,24,39,3.584331512451172,59.5,60.5,8.78
1765478857.705519,99,26,44,24,39,3.584331512451172,59.5,60.5,8.78
1765478857.9067116,99,22,23,13,17,3.584033966064453,59.0,60.0,7.948
1765478858.107616,99,22,23,13,17,3.584033966064453,59.0,60.0,7.948
1765478858.3087819,99,22,23,13,17,3.584033966064453,59.0,60.0,7.948
1765478858.5101073,99,33,34,53,32,3.5841217041015625,59.5,60.0,8.279
1765478858.711273,99,33,34,53,32,3.5841217041015625,59.5,60.0,8.279
1765478858.912192,94,22,30,20,18,3.5839195251464844,59.0,60.5,6.45
1765478859.1132941,94,22,30,20,18,3.5839195251464844,59.0,60.5,6.45
1765478859.3143802,94,22,30,20,18,3.5839195251464844,59.0,60.5,6.45
1765478859.5153487,99,28,22,45,25,3.5841445922851562,59.5,60.5,8.805
1765478859.7163167,99,28,22,45,25,3.5841445922851562,59.5,60.5,8.805
1765478859.9174623,99,28,22,45,25,3.5841445922851562,59.5,60.5,8.805
1765478860.1187415,99,16,16,19,36,3.5840072631835938,59.0,60.5,7.71
1765478860.3198516,99,16,16,19,36,3.5840072631835938,59.0,60.5,7.71
1765478860.5209377,99,26,21,22,32,3.5837135314941406,60.0,60.0,7.71
1765478860.7220066,99,26,21,22,32,3.5837135314941406,60.0,60.0,7.71
1765478860.9253786,99,26,21,22,32,3.5837135314941406,60.0,60.0,7.71
1765478861.1264782,99,36,41,32,48,3.5841140747070312,59.5,61.0,9.304
1765478861.327502,99,36,41,32,48,3.5841140747070312,59.5,61.0,9.304
1765478861.528544,99,13,10,8,13,3.5844154357910156,59.5,60.0,7.376
1765478861.7297664,99,13,10,8,13,3.5844154357910156,59.5,60.0,7.376
1765478861.931169,99,13,10,8,13,3.5844154357910156,59.5,60.0,7.376
1765478862.1323357,99,34,25,25,48,3.5842819213867188,59.5,59.5,8.015
1765478862.3332365,99,34,25,25,48,3.5842819213867188,59.5,59.5,8.015
1765478862.5344594,99,23,23,19,32,3.583789825439453,59.5,60.0,6.789
1765478862.7354896,99,23,23,19,32,3.583789825439453,59.5,60.0,6.789
1765478862.9367537,99,23,23,19,32,3.583789825439453,59.5,60.0,6.789
1765478863.1378205,99,27,18,22,44,3.584796905517578,60.0,61.0,9.407
1765478863.33885,99,27,18,22,44,3.584796905517578,60.0,61.0,9.407
1765478863.5401301,99,17,37,24,20,3.5840415954589844,59.5,60.0,8.134
1765478863.7412567,99,17,37,24,20,3.5840415954589844,59.5,60.0,8.134
1765478863.942424,99,17,37,24,20,3.5840415954589844,59.5,60.0,8.134
1765478864.1434011,99,23,19,21,20,3.5841026306152344,60.0,60.5,8.094
1765478864.3445528,99,23,19,21,20,3.5841026306152344,60.0,60.5,8.094
1765478864.5457256,99,31,46,51,32,3.584136962890625,59.5,60.5,8.74
1765478864.7468112,99,31,46,51,32,3.584136962890625,59.5,60.5,8.74
1765478864.9477398,99,31,46,51,32,3.584136962890625,59.5,60.5,8.74
1765478865.148839,77,15,15,19,19,3.584796905517578,59.0,60.0,6.29
1765478865.349872,77,15,15,19,19,3.584796905517578,59.0,60.0,6.29
1765478865.5509305,99,24,24,16,42,3.5843238830566406,59.5,60.0,7.643
1765478865.7523136,99,24,24,16,42,3.5843238830566406,59.5,60.0,7.643
1765478865.9533844,99,24,24,16,42,3.5843238830566406,59.5,60.0,7.643
1765478866.1544685,99,28,37,20,28,3.583820343017578,59.0,60.0,7.444
1765478866.3563497,99,28,37,20,28,3.583820343017578,59.0,60.0,7.444
1765478866.5574172,99,19,23,37,21,3.583965301513672,60.0,60.5,8.319
1765478866.7583473,99,19,23,37,21,3.583965301513672,60.0,60.5,8.319
1765478866.9594173,99,19,23,37,21,3.583965301513672,60.0,60.5,8.319
1765478867.1606402,99,16,28,41,19,3.5837020874023438,59.5,60.5,8.2
1765478867.3616729,99,16,28,41,19,3.5837020874023438,59.5,60.5,8.2
1765478867.5629284,99,28,18,20,21,3.5845298767089844,59.5,60.0,7.108
1765478867.7642534,99,28,18,20,21,3.5845298767089844,59.5,60.0,7.108
1765478867.965225,99,28,18,20,21,3.5845298767089844,59.5,60.0,7.108
1765478868.1662695,99,44,33,37,26,3.5840988159179688,60.0,60.0,7.909
1765478868.3672342,99,44,33,37,26,3.5840988159179688,60.0,60.0,7.909
1765478868.5682826,99,22,15,18,25,3.5847625732421875,59.5,60.5,7.364
1765478868.769409,99,22,15,18,25,3.5847625732421875,59.5,60.5,7.364
1765478868.9705179,99,22,15,18,25,3.5847625732421875,59.5,60.5,7.364
1765478869.1717465,99,39,20,18,16,3.584033966064453,60.0,60.0,8.477
1765478869.372733,99,39,20,18,16,3.584033966064453,60.0,60.0,8.477
1765478869.5738134,99,36,39,35,28,3.5843582153320312,59.5,60.0,8.055
1765478869.7750056,99,36,39,35,28,3.5843582153320312,59.5,60.0,8.055
1765478869.976246,99,36,39,35,28,3.5843582153320312,59.5,60.0,8.055
1765478870.177154,99,14,17,24,13,3.5839614868164062,60.0,60.5,8.319
1765478870.37929,99,14,17,24,13,3.5839614868164062,60.0,60.5,8.319
1765478870.580662,99,23,31,30,32,3.5846519470214844,59.5,60.5,8.661
1765478870.7817326,99,23,31,30,32,3.5846519470214844,59.5,60.5,8.661
1765478870.9832182,99,23,31,30,32,3.5846519470214844,59.5,60.5,8.661
1765478871.1849916,63,21,20,20,16,3.584339141845703,59.0,61.0,6.33
1765478871.386126,63,21,20,20,16,3.584339141845703,59.0,61.0,6.33
1765478871.5875032,63,21,20,20,16,3.584339141845703,59.0,61.0,6.33
1765478871.7885568,99,26,50,34,29,3.5841026306152344,59.5,60.5,7.67
1765478871.9896224,99,26,50,34,29,3.5841026306152344,59.5,60.5,7.67
1765478872.1906343,58,26,28,27,22,3.584339141845703,59.5,60.5,6.868
1765478872.391531,58,26,28,27,22,3.584339141845703,59.5,60.5,6.868
1765478872.5926483,58,26,28,27,22,3.584339141845703,59.5,60.5,6.868
1765478872.7936049,99,30,16,16,14,3.5840110778808594,60.0,60.5,8.332
1765478872.9947844,99,30,16,16,14,3.5840110778808594,60.0,60.5,8.332
1765478873.1957927,99,28,39,24,50,3.5843505859375,59.5,60.5,8.319
1765478873.39904,99,28,39,24,50,3.5843505859375,59.5,60.5,8.319
