image,latency_ms
n01882714_15168.JPEG,1091.076
n01882714_15733.JPEG,1107.512
n01882714_15799.JPEG,1086.430
n01882714_15829.JPEG,1091.468
n01882714_15839.JPEG,1086.675
n01882714_15891.JPEG,1089.070
n01882714_16307.JPEG,1138.499
n01882714_16732.JPEG,1088.449
n01882714_16965.JPEG,1137.235
n01882714_1723.JPEG,1107.053
n01882714_17415.JPEG,1111.564
n01882714_17709.JPEG,1107.785
n01882714_179.JPEG,1100.915
n01882714_18714.JPEG,1131.533
n01882714_1873.JPEG,1094.638
n01882714_19654.JPEG,1086.604
n01882714_21327.JPEG,1090.428
n01882714_2157.JPEG,1095.470
n01882714_21744.JPEG,1097.915
n01882714_21872.JPEG,1103.386
n01882714_2288.JPEG,1128.263
n01882714_23158.JPEG,1076.933
n01882714_23450.JPEG,1090.576
n01882714_23726.JPEG,1095.265
n01882714_24264.JPEG,1108.019
n01882714_2497.JPEG,1128.356
n01882714_25060.JPEG,1099.400
n01882714_25258.JPEG,1131.870
n01882714_26876.JPEG,1096.307
n01882714_27627.JPEG,1107.107
n01882714_27653.JPEG,1102.949
n01882714_29096.JPEG,1091.083
n01882714_29778.JPEG,1115.532
n01882714_2990.JPEG,1094.327
n01882714_30254.JPEG,1099.976
n01882714_30712.JPEG,1099.991
n01882714_30887.JPEG,1105.170
n01882714_31384.JPEG,1094.540
n01882714_3160.JPEG,1089.714
n01882714_3335.JPEG,1122.909
n01882714_3378.JPEG,1084.936
n01882714_3433.JPEG,1110.365
n01882714_3585.JPEG,1090.559
n01882714_3911.JPEG,1091.762
n01882714_4108.JPEG,1089.052
n01882714_4411.JPEG,1098.870
n01882714_4428.JPEG,1156.629
n01882714_44977.JPEG,1089.058
n01882714_4913.JPEG,1096.604
n01882714_504.JPEG,1087.784
n01882714_5489.JPEG,1095.225
n01882714_5536.JPEG,1102.403
n01882714_5761.JPEG,1088.828
n01882714_5939.JPEG,1122.145
n01882714_63879.JPEG,1096.507
n01882714_6497.JPEG,1102.287
n01882714_6560.JPEG,1087.614
n01882714_6582.JPEG,1103.254
n01882714_6663.JPEG,1092.152
n01882714_6794.JPEG,1106.915
n01882714_6851.JPEG,1135.538
n01882714_7021.JPEG,1112.911
n01882714_7166.JPEG,1127.977
n01882714_7261.JPEG,1115.455
n01882714_8344.JPEG,1100.700
n01882714_8577.JPEG,1126.617
n01882714_8949.JPEG,1086.987
n01882714_8989.JPEG,1111.733
