image,latency_ms
n01882714_29778.JPEG,798.611
n01882714_2990.JPEG,802.885
n01882714_30254.JPEG,803.180
n01882714_30712.JPEG,803.844
n01882714_30887.JPEG,803.108
n01882714_31384.JPEG,813.276
n01882714_3160.JPEG,799.267
n01882714_3335.JPEG,795.389
n01882714_3378.JPEG,799.850
n01882714_3433.JPEG,805.804
n01882714_3585.JPEG,792.313
n01882714_3911.JPEG,795.285
n01882714_4108.JPEG,799.614
n01882714_4411.JPEG,792.727
n01882714_4428.JPEG,796.101
n01882714_44977.JPEG,803.359
n01882714_4913.JPEG,794.846
n01882714_504.JPEG,792.814
n01882714_5489.JPEG,790.992
n01882714_5536.JPEG,792.318
n01882714_5761.JPEG,802.245
n01882714_5939.JPEG,803.410
n01882714_63879.JPEG,814.925
n01882714_6497.JPEG,818.500
n01882714_6560.JPEG,799.528
n01882714_6582.JPEG,806.400
n01882714_6663.JPEG,805.815
n01882714_6794.JPEG,791.959
n01882714_6851.JPEG,804.275
n01882714_7021.JPEG,802.768
n01882714_7166.JPEG,797.230
n01882714_7261.JPEG,796.287
n01882714_8344.JPEG,790.551
n01882714_8577.JPEG,793.094
n01882714_8949.JPEG,789.327
n01882714_8989.JPEG,795.491
n01882714_9021.JPEG,800.900
n01882714_9276.JPEG,822.181
n01882714_9407.JPEG,795.589
n01882714_9670.JPEG,797.828
n01882714_9673.JPEG,798.325
n01883070_1012.JPEG,797.293
n01883070_1034.JPEG,797.533
n01883070_1042.JPEG,802.221
n01883070_1061.JPEG,798.246
n01883070_1093.JPEG,799.313
n01883070_1135.JPEG,795.566
n01883070_1158.JPEG,802.609
n01883070_1159.JPEG,819.774
n01883070_1166.JPEG,805.978
n01883070_1170.JPEG,864.078
n01883070_1175.JPEG,809.928
n01883070_1185.JPEG,805.329
n01883070_1193.JPEG,794.349
n01883070_1227.JPEG,806.338
n01883070_1243.JPEG,800.803
n01883070_1271.JPEG,799.538
n01883070_1299.JPEG,808.261
n01883070_13469.JPEG,789.653
n01883070_1347.JPEG,791.082
n01883070_1364.JPEG,786.853
n01883070_1366.JPEG,789.354
n01883070_1369.JPEG,791.428
n01883070_1384.JPEG,790.796
n01883070_1395.JPEG,803.226
n01883070_1428.JPEG,796.567
n01883070_1434.JPEG,794.280
n01883070_14740.JPEG,788.321
n01883070_1483.JPEG,793.111
n01883070_1551.JPEG,792.561
n01883070_1588.JPEG,805.032
n01883070_16331.JPEG,792.017
n01883070_1672.JPEG,797.017
n01883070_16843.JPEG,805.219
n01883070_17326.JPEG,790.829
n01883070_1743.JPEG,805.277
n01883070_1748.JPEG,797.742
n01883070_1760.JPEG,792.643
n01883070_1783.JPEG,796.207
n01883070_1818.JPEG,804.769
n01883070_1823.JPEG,851.479
n01883070_1829.JPEG,811.647
n01883070_1874.JPEG,848.456
n01883070_1907.JPEG,813.204
n01883070_1920.JPEG,813.448
n01883070_1934.JPEG,810.236
