ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765485698.2137976,98,8,8,14,17,3.6763229370117188,60.5,61.0,7.551
1765485698.4148288,98,8,8,14,17,3.6763229370117188,60.5,61.0,7.551
1765485698.6158624,99,22,50,37,24,3.6751441955566406,60.5,61.0,7.737
1765485698.8171008,99,22,50,37,24,3.6751441955566406,60.5,61.0,7.737
1765485699.0181136,99,22,50,37,24,3.6751441955566406,60.5,61.0,7.737
1765485699.219256,98,20,24,16,23,3.6757240295410156,60.0,61.0,7.312
1765485699.4205546,98,20,24,16,23,3.6757240295410156,60.0,61.0,7.312
1765485699.621766,98,20,24,16,23,3.6757240295410156,60.0,61.0,7.312
1765485699.8284101,99,27,34,36,44,3.6762466430664062,60.5,61.5,8.226
1765485700.0293622,99,27,34,36,44,3.6762466430664062,60.5,61.5,8.226
1765485700.2303252,98,15,19,15,15,3.6755447387695312,60.5,60.5,7.165
1765485700.4312985,98,15,19,15,15,3.6755447387695312,60.5,60.5,7.165
1765485700.6324697,98,15,19,15,15,3.6755447387695312,60.5,60.5,7.165
1765485700.8334215,99,36,61,30,20,3.6756553649902344,60.5,60.5,7.777
1765485701.0345287,99,36,61,30,20,3.6756553649902344,60.5,60.5,7.777
1765485701.2355602,98,27,22,14,17,3.6759300231933594,60.5,60.5,7.125
1765485701.4366238,98,27,22,14,17,3.6759300231933594,60.5,60.5,7.125
1765485701.6377125,98,27,22,14,17,3.6759300231933594,60.5,60.5,7.125
1765485701.8386643,99,27,27,52,22,3.676311492919922,60.5,61.5,8.081
1765485702.0397148,99,27,27,52,22,3.676311492919922,60.5,61.5,8.081
1765485702.2406702,99,21,18,14,17,3.6757164001464844,60.5,61.0,7.085
1765485702.4416142,99,21,18,14,17,3.6757164001464844,60.5,61.0,7.085
1765485702.6426551,99,21,18,14,17,3.6757164001464844,60.5,61.0,7.085
1765485702.8439019,99,26,58,26,24,3.6759185791015625,60.5,61.0,7.591
1765485703.045017,99,26,58,26,24,3.6759185791015625,60.5,61.0,7.591
1765485703.2460074,98,20,25,12,25,3.6760711669921875,61.0,61.0,7.312
1765485703.4469745,98,20,25,12,25,3.6760711669921875,61.0,61.0,7.312
1765485703.6479375,98,20,25,12,25,3.6760711669921875,61.0,61.0,7.312
1765485703.8489347,99,28,24,21,52,3.67730712890625,60.5,62.0,8.002
1765485704.0500143,99,28,24,21,52,3.67730712890625,60.5,62.0,8.002
1765485704.2509754,98,22,17,23,14,3.677093505859375,61.0,61.0,7.205
1765485704.4518738,98,22,17,23,14,3.677093505859375,61.0,61.0,7.205
1765485704.6529515,98,22,17,23,14,3.677093505859375,61.0,61.0,7.205
1765485704.864107,99,42,27,50,38,3.6776123046875,61.0,61.5,8.147
1765485705.0652575,99,42,27,50,38,3.6776123046875,61.0,61.5,8.147
1765485705.266246,98,33,16,22,20,3.6756629943847656,61.0,61.5,8.081
1765485705.4672618,98,33,16,22,20,3.6756629943847656,61.0,61.5,8.081
1765485705.6683753,98,33,16,22,20,3.6756629943847656,61.0,61.5,8.081
1765485705.873396,99,22,23,17,48,3.6749114990234375,60.5,61.5,7.856
1765485706.074471,99,22,23,17,48,3.6749114990234375,60.5,61.5,7.856
1765485706.2753766,98,23,10,20,29,3.674732208251953,61.0,61.0,7.125
1765485706.4766278,98,23,10,20,29,3.674732208251953,61.0,61.0,7.125
1765485706.6776927,98,23,10,20,29,3.674732208251953,61.0,61.0,7.125
1765485706.8787494,99,27,30,50,24,3.6754684448242188,61.0,61.5,7.658
1765485707.0798106,99,27,30,50,24,3.6754684448242188,61.0,61.5,7.658
1765485707.2810168,99,19,28,9,13,3.6761436462402344,60.5,62.0,8.345
1765485707.4845328,99,19,28,9,13,3.6761436462402344,60.5,62.0,8.345
1765485707.68547,99,19,28,9,13,3.6761436462402344,60.5,62.0,8.345
1765485707.8875382,99,42,20,32,21,3.6756057739257812,60.5,61.5,7.658
1765485708.0885677,99,42,20,32,21,3.6756057739257812,60.5,61.5,7.658
1765485708.2896278,99,27,23,16,14,3.675281524658203,60.5,61.0,7.697
1765485708.490609,99,27,23,16,14,3.675281524658203,60.5,61.0,7.697
1765485708.6918316,99,27,23,16,14,3.675281524658203,60.5,61.0,7.697
1765485708.893168,99,33,34,30,33,3.6763038635253906,60.5,61.5,7.936
1765485709.094049,99,33,34,30,33,3.6763038635253906,60.5,61.5,7.936
1765485709.295159,99,17,15,26,6,3.676227569580078,60.5,61.5,7.245
