ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765484053.7783356,99,21,18,35,16,3.7047805786132812,42.5,42.0,8.014
1765484053.979598,99,21,18,35,16,3.7047805786132812,42.5,42.0,8.014
1765484054.1805968,99,31,20,10,24,3.703449249267578,42.0,43.0,6.971
1765484054.3834639,99,31,20,10,24,3.703449249267578,42.0,43.0,6.971
1765484054.5866296,99,35,23,24,18,3.70355224609375,42.5,42.5,7.468
1765484054.7882729,99,35,23,24,18,3.70355224609375,42.5,42.5,7.468
1765484054.989471,99,35,23,24,18,3.70355224609375,42.5,42.5,7.468
1765484055.192397,99,22,52,28,20,3.703540802001953,42.5,43.0,7.587
1765484055.3961868,99,22,52,28,20,3.703540802001953,42.5,43.0,7.587
1765484055.597475,99,21,20,16,16,3.7045021057128906,42.5,42.0,7.587
1765484055.8003078,99,21,20,16,16,3.7045021057128906,42.5,42.0,7.587
1765484056.0036795,99,21,20,16,16,3.7045021057128906,42.5,42.0,7.587
1765484056.2057676,99,20,14,26,42,3.703540802001953,42.0,43.0,7.171
1765484056.4079216,99,20,14,26,42,3.703540802001953,42.0,43.0,7.171
1765484056.6090534,99,22,21,19,18,3.7038497924804688,42.5,42.0,6.821
1765484056.8102512,99,22,21,19,18,3.7038497924804688,42.5,42.0,6.821
1765484057.011348,99,22,21,19,18,3.7038497924804688,42.5,42.0,6.821
1765484057.215274,99,24,43,48,18,3.7036705017089844,42.5,43.0,7.735
1765484057.419641,99,24,43,48,18,3.7036705017089844,42.5,43.0,7.735
1765484057.6212454,99,19,18,8,10,3.7044105529785156,42.5,42.0,6.931
1765484057.8228571,99,19,18,8,10,3.7044105529785156,42.5,42.0,6.931
1765484058.0255396,99,19,18,8,10,3.7044105529785156,42.5,42.0,6.931
1765484058.2276688,99,21,22,18,56,3.7043838500976562,42.5,42.0,7.4
1765484058.4291553,99,21,22,18,56,3.7043838500976562,42.5,42.0,7.4
1765484058.6303146,99,18,26,23,18,3.7041168212890625,42.0,42.0,5.258
1765484058.8313606,99,18,26,23,18,3.7041168212890625,42.0,42.0,5.258
1765484059.0324867,99,18,26,23,18,3.7041168212890625,42.0,42.0,5.258
1765484059.234641,99,34,49,31,20,3.7056427001953125,42.5,43.0,8.28
1765484059.4392583,99,34,49,31,20,3.7056427001953125,42.5,43.0,8.28
1765484059.6408331,99,23,6,9,10,3.70501708984375,42.5,42.5,6.078
1765484059.842515,99,23,6,9,10,3.70501708984375,42.5,42.5,6.078
1765484060.0435777,99,23,6,9,10,3.70501708984375,42.5,42.5,6.078
1765484060.2456827,99,20,54,23,25,3.705474853515625,42.5,42.5,7.4
1765484060.4468248,99,20,54,23,25,3.705474853515625,42.5,42.5,7.4
1765484060.6477828,99,25,22,19,17,3.7063636779785156,42.5,43.0,6.36
1765484060.850171,99,25,22,19,17,3.7063636779785156,42.5,43.0,6.36
1765484061.05143,99,25,22,19,17,3.7063636779785156,42.5,43.0,6.36
1765484061.252745,99,19,23,47,18,3.7084197998046875,43.0,42.5,8.319
1765484061.4550438,99,19,23,47,18,3.7084197998046875,43.0,42.5,8.319
1765484061.6572402,0,26,12,18,15,3.7073402404785156,42.0,42.5,4.503
1765484061.8583133,0,26,12,18,15,3.7073402404785156,42.0,42.5,4.503
1765484062.0595713,0,26,12,18,15,3.7073402404785156,42.0,42.5,4.503
1765484062.2612476,99,22,38,22,23,3.7077560424804688,43.0,42.5,7.707
1765484062.4629107,99,22,38,22,23,3.7077560424804688,43.0,42.5,7.707
